id,price,bedrooms,review_scores_rating,number_of_reviews
28312838,$49.00,1.0,4.0,2
28335164,$261.00,1.0,4.98,57
28335638,$19.00,1.0,4.75,4
28337089,$114.00,1.0,5.0,3
28340049,$113.00,2.0,4.81,211
28340590,$185.00,2.0,5.0,15
28343735,$86.00,1.0,4.97,36
28355549,$373.00,3.0,4.93,83
28362968,$511.00,4.0,4.93,67
28366970,$526.00,3.0,4.89,46
28379054,$77.00,1.0,4.97,249
28380321,$461.00,3.0,4.89,46
28382583,$88.00,2.0,4.33,3
28382656,$40.00,1.0,4.5,14
28387752,$91.00,1.0,5.0,67
28406091,$102.00,2.0,4.26,55
28408030,$203.00,2.0,4.96,91
28411541,$122.00,NULL,4.96,146
28431523,$895.00,4.0,4.94,115
28440340,$400.00,4.0,5.0,2
28441778,$64.00,1.0,4.9,94
28443182,$144.00,1.0,4.86,160
28458297,$299.00,1.0,4.99,184
28461568,$676.00,1.0,4.8,15
28463300,$223.00,2.0,4.87,113
28463789,$2398.00,15.0,5.0,6
28466259,$4401.00,23.0,5.0,3
28466749,$156.00,1.0,4.82,211
28466833,$276.00,2.0,4.78,52
28467915,$170.00,3.0,4.81,97
28471288,$211.00,1.0,4.94,73
28483791,$124.00,2.0,5.0,3
28485287,$1000.00,4.0,4.73,11
28488777,$79.00,1.0,4.8,5
28490316,$891.00,4.0,NULL,0
28490380,$1391.00,8.0,5.0,19
28491861,$245.00,2.0,4.86,107
28495316,$150.00,2.0,4.89,9
28512594,$499.00,2.0,4.64,28
28513815,$120.00,1.0,4.93,61
28514575,$133.00,2.0,4.77,128
28516634,$85.00,4.0,4.75,4
28521981,$32.00,2.0,4.93,68
28522077,$175.00,1.0,4.25,5
28525142,$135.00,1.0,NULL,0
28562596,$66.00,1.0,4.92,67
28567308,$71.00,1.0,4.95,37
28580619,$147.00,4.0,4.88,82
28586138,$92.00,1.0,4.85,395
28587368,$138.00,2.0,4.96,227
28588705,$118.00,1.0,4.97,29
28606500,$365.00,3.0,4.43,78
28607716,$379.00,3.0,4.68,82
28609272,$382.00,3.0,4.68,71
28610989,$250.00,3.0,4.87,54
28611331,$179.00,1.0,4.71,17
28613091,$536.00,2.0,5.0,1
28614890,$78.00,1.0,NULL,0
28635135,$500.00,3.0,NULL,0
28635902,$128.00,3.0,4.94,201
28636511,$100.00,1.0,4.8,5
28637349,$350.00,1.0,NULL,0
28637495,$109.00,1.0,4.78,306
28640193,$140.00,NULL,4.95,675
28660193,$393.00,2.0,4.84,43
28667284,$425.00,1.0,5.0,1
28686944,$149.00,3.0,4.97,30
28688485,$219.00,1.0,4.3,22
28692400,$39.00,1.0,4.67,39
28697165,$250.00,3.0,5.0,1
28697258,$199.00,1.0,5.0,3
28699103,$165.00,1.0,5.0,3
28718169,$150.00,NULL,4.0,1
28721556,$119.00,NULL,4.96,126
28736861,$250.00,1.0,5.0,3
28736892,$250.00,2.0,4.5,2
28738883,$145.00,1.0,4.99,70
28742342,$127.00,1.0,4.63,147
28773292,$115.00,NULL,4.71,7
28774099,$1526.00,3.0,4.5,6
28777184,$150.00,1.0,4.94,51
28779533,$140.00,1.0,NULL,0
28784329,$108.00,2.0,4.87,145
28796943,$57.00,1.0,4.84,369
28805352,$200.00,1.0,4.91,32
28809197,$90.00,1.0,5.0,10
28812040,$197.00,2.0,4.82,125
28814716,$186.00,1.0,4.75,24
28830910,$150.00,1.0,5.0,53
28836280,$125.00,NULL,4.98,57
28837617,$150.00,3.0,NULL,0
28838357,$88.00,1.0,4.71,7
28844396,$339.00,3.0,4.96,77
28853517,$214.00,2.0,4.71,25
28854237,$114.00,1.0,4.84,52
28856423,$425.00,2.0,NULL,0
28857920,$232.00,2.0,5.0,4
28868568,$500.00,3.0,NULL,0
28870119,$250.00,2.0,5.0,2
28885108,$536.00,3.0,4.93,120
28894832,$143.00,2.0,4.45,51
28897994,$169.00,1.0,4.88,226
28898451,$144.00,1.0,4.91,167
28908735,$36.00,1.0,4.84,19
28909212,$178.00,1.0,4.94,279
28912434,$725.00,2.0,5.0,6
28912786,$125.00,1.0,4.33,3
28916603,$40.00,1.0,4.88,25
28921050,$71.00,1.0,5.0,11
28932789,$140.00,2.0,4.76,96
28937455,$100.00,1.0,5.0,1
28942131,$65.00,1.0,5.0,6
28951944,$95.00,1.0,5.0,14
28953407,$159.00,4.0,5.0,3
28959494,$59.00,1.0,4.0,2
28960227,$430.00,4.0,4.79,47
28961538,$84.00,1.0,4.88,113
28965017,$400.00,2.0,NULL,0
28983163,$130.00,NULL,3.5,2
28984297,$189.00,2.0,5.0,5
28984723,$299.00,3.0,4.86,22
28985284,$149.00,1.0,4.93,117
28988724,$220.00,1.0,1.0,2
28989413,$95.00,NULL,4.8,10
28991123,$40.00,1.0,4.92,13
29002611,$160.00,1.0,4.89,10
29011641,$2152.00,6.0,4.91,68
29014752,$120.00,1.0,5.0,8
29015105,$148.00,2.0,4.92,172
29016185,$400.00,NULL,NULL,0
29027411,$60.00,1.0,5.0,2
29028608,$91.00,1.0,4.84,122
29035011,$81.00,NULL,5.0,9
29035261,$300.00,3.0,5.0,2
29035524,$100.00,1.0,NULL,0
29036642,$81.00,1.0,4.71,66
29036711,$243.00,1.0,4.97,58
29037209,$125.00,2.0,4.93,55
29054550,$225.00,1.0,5.0,2
29056812,$229.00,2.0,NULL,0
29058712,$92.00,1.0,4.73,95
29062282,$120.00,2.0,0.0,1
29062733,$85.00,NULL,NULL,0
29065625,$75.00,1.0,4.91,23
29079791,$175.00,2.0,5.0,11
29079904,$73.00,1.0,4.8,101
29096350,$20.00,1.0,5.0,2
29096662,$95.00,1.0,5.0,50
29155765,$85.00,1.0,NULL,0
29155994,$339.00,2.0,5.0,6
29158954,$300.00,1.0,NULL,0
29191784,$318.00,2.0,4.93,80
29208342,$314.00,1.0,5.0,33
29208990,$30.00,1.0,4.71,7
29215103,$139.00,4.0,4.45,70
29217076,$150.00,1.0,5.0,1
29236651,$515.00,5.0,4.51,39
29237282,$50.00,3.0,5.0,12
29238930,$79.00,1.0,NULL,0
29253536,$55.00,1.0,5.0,10
29259035,$105.00,NULL,4.94,17
29273293,$135.00,3.0,4.79,20
29281057,$75.00,1.0,NULL,0
29286645,$50.00,1.0,4.75,4
29302404,$104.00,1.0,4.97,336
29303326,$316.00,2.0,5.0,43
29307072,$198.00,NULL,5.0,1
29315029,$121.00,1.0,4.97,146
29315359,$150.00,1.0,5.0,9
29335099,$90.00,1.0,5.0,3
29362729,$486.00,5.0,4.82,60
29362841,$100.00,1.0,4.79,73
29435617,$349.00,3.0,4.98,128
29441551,$310.00,3.0,4.99,105
29455692,$79.00,1.0,5.0,9
29464699,$417.00,3.0,4.58,24
29511390,$130.00,3.0,4.86,7
29520624,$207.00,2.0,5.0,1
29520953,$200.00,2.0,4.88,25
29537736,$110.00,1.0,4.82,84
29538555,$98.00,1.0,4.92,25
29566341,$299.00,3.0,4.87,23
29602154,$303.00,3.0,4.84,19
29625496,$197.00,4.0,4.9,29
29631077,$130.00,1.0,4.81,331
29636875,$120.00,2.0,4.78,9
29657338,$474.00,4.0,4.92,178
29659880,$52.00,1.0,4.87,392
29662560,$250.00,3.0,5.0,48
29671039,$604.00,4.0,4.68,32
29671202,$1036.00,5.0,4.65,57
29674314,$79.00,1.0,4.85,39
29678620,$220.00,1.0,5.0,6
29686350,$121.00,1.0,5.0,29
29700710,$79.00,1.0,4.93,30
29727035,$700.00,3.0,5.0,59
29736245,$50.00,1.0,4.89,374
29758626,$374.00,2.0,4.28,95
29758656,$277.00,2.0,4.5,170
29762127,$275.00,1.0,5.0,45
29774978,$178.00,1.0,4.96,224
29782653,$200.00,1.0,NULL,0
29797445,$514.00,2.0,5.0,3
29798972,$75.00,1.0,NULL,0
29800408,$29.00,1.0,5.0,5
29824733,$34.00,1.0,4.67,3
29824754,$75.00,1.0,5.0,2
29833028,$200.00,3.0,4.67,3
29858348,$60.00,2.0,4.96,78
29877523,$360.00,1.0,4.93,133
29878037,$325.00,3.0,4.71,7
29896995,$181.00,1.0,4.45,171
29906126,$248.00,1.0,5.0,18
29914282,$55.00,1.0,NULL,0
29919160,$196.00,3.0,5.0,2
29921801,$85.00,1.0,4.88,17
29924361,$493.00,3.0,5.0,4
29924605,$66.00,NULL,4.86,14
29942545,$1514.00,6.0,4.97,79
29947173,$204.00,2.0,5.0,205
29960041,$1400.00,5.0,NULL,0
29965151,$450.00,3.0,4.76,435
29986605,$165.00,2.0,4.88,177
29986678,$175.00,2.0,5.0,4
29988435,$119.00,3.0,NULL,0
29989509,$549.00,3.0,5.0,24
29995274,$72.00,1.0,4.94,34
30012873,$300.00,3.0,4.87,112
30013969,$411.00,4.0,4.93,27
30014902,$111.00,1.0,4.76,74
30034961,$526.00,4.0,4.94,31
30037448,$600.00,5.0,4.91,67
30043996,$221.00,2.0,4.95,129
30061651,$400.00,3.0,4.96,25
30065858,$600.00,4.0,NULL,0
30089598,$185.00,1.0,4.93,90
30090405,$244.00,2.0,4.9,52
30090770,$227.00,1.0,4.8,46
30093435,$70.00,1.0,5.0,8
30094647,$99.00,NULL,4.89,221
30104242,$77.00,1.0,4.94,362
30125696,$40.00,1.0,5.0,4
30128402,$132.00,NULL,4.87,184
30130905,$364.00,1.0,NULL,0
30145361,$188.00,3.0,5.0,4
30160595,$250.00,2.0,5.0,11
30176018,$65.00,1.0,4.7,10
30184442,$300.00,3.0,5.0,7
30198612,$3350.00,8.0,5.0,2
30203165,$1057.00,4.0,5.0,3
30234214,$146.00,1.0,4.99,159
30244759,$100.00,2.0,4.89,83
30287319,$140.00,NULL,4.85,136
30292788,$89.00,1.0,NULL,0
30306716,$54.00,1.0,4.5,2
30313956,$420.00,1.0,NULL,0
30349751,$28.00,1.0,4.5,2
30352689,$203.00,2.0,4.84,43
30370506,$42.00,1.0,5.0,9
30394195,$125.00,2.0,5.0,7
30398941,$250.00,4.0,1.0,1
30414000,$500.00,3.0,4.87,85
30426003,$125.00,NULL,4.67,6
30446884,$100.00,3.0,4.94,18
30459552,$200.00,1.0,4.87,31
30463029,$205.00,3.0,5.0,1
30470066,$650.00,2.0,5.0,11
30487591,$15.00,1.0,NULL,0
30507836,$95.00,2.0,NULL,0
30512857,$50.00,1.0,0.0,2
30540254,$86.00,1.0,5.0,25
30562424,$100.00,3.0,4.93,15
30562741,$125.00,1.0,NULL,0
30577487,$149.00,2.0,4.84,34
30584275,$250.00,3.0,NULL,0
30587239,$189.00,1.0,4.74,54
30590449,$36.00,1.0,4.84,43
30590667,$787.00,3.0,5.0,71
30591538,$274.00,3.0,5.0,11
30691457,$155.00,1.0,4.85,144
30691704,$939.00,3.0,4.92,38
30694169,$209.00,1.0,4.9,134
30706599,$38.00,1.0,5.0,1
30735077,$90.00,1.0,5.0,3
30737494,$204.00,2.0,5.0,49
30740060,$154.00,3.0,4.78,36
30747046,$75.00,1.0,4.71,7
30760932,$340.00,1.0,4.77,13
30764241,$420.00,1.0,5.0,1
30821955,$936.00,6.0,4.89,75
30855202,$230.00,1.0,4.67,3
30886279,$75.00,NULL,4.88,51
30903883,$30.00,1.0,5.0,5
30905012,$850.00,4.0,5.0,1
30913064,$165.00,2.0,4.97,226
30937565,$235.00,3.0,5.0,1
31001856,$100.00,1.0,5.0,3
31005465,$123.00,1.0,4.96,242
31014454,$460.00,2.0,5.0,6
31015780,$340.00,1.0,4.6,5
31016886,$340.00,1.0,4.0,2
31019216,$460.00,2.0,4.88,8
31039303,$37.00,NULL,4.82,44
31039772,$66.00,1.0,4.95,37
31039810,$724.00,6.0,4.84,139
31041676,$320.00,1.0,4.93,27
31066063,$30.00,1.0,4.8,5
31066871,$30.00,1.0,5.0,11
31068793,$30.00,1.0,4.8,10
31078399,$55.00,1.0,5.0,2
31087143,$96.00,2.0,5.0,10
31106564,$33.00,1.0,4.6,5
31117421,$72.00,1.0,4.96,29
31122191,$375.00,2.0,4.79,188
31122590,$775.00,2.0,5.0,1
31128631,$150.00,2.0,NULL,0
31145312,$241.00,NULL,4.99,131
31152586,$99.00,2.0,4.86,85
31175547,$54.00,NULL,4.76,17
31175588,$210.00,2.0,5.0,24
31232379,$564.00,2.0,NULL,0
31255207,$70.00,2.0,4.72,25
31270775,$175.00,5.0,4.94,17
31293486,$70.00,1.0,5.0,3
31317807,$38.00,1.0,4.99,76
31333278,$34.00,1.0,4.88,64
31335403,$33.00,1.0,4.71,53
31335767,$130.00,1.0,5.0,3
31337958,$293.00,2.0,4.99,89
31349822,$500.00,2.0,5.0,2
31352146,$402.00,3.0,5.0,9
31382915,$215.00,NULL,4.94,126
31383448,$120.00,2.0,3.0,1
31389486,$144.00,2.0,4.89,122
31390767,$69.00,1.0,4.0,5
31410509,$125.00,2.0,4.97,29
31416497,$1082.00,5.0,5.0,24
31433462,$457.00,3.0,5.0,17
31447732,$459.00,2.0,4.84,61
31449098,$245.00,2.0,4.98,122
31451418,$92.00,4.0,4.72,69
31459435,$45.00,1.0,5.0,9
31462834,$36.00,1.0,4.63,8
31467534,$189.00,1.0,5.0,51
31485303,$329.00,2.0,4.83,12
31494745,$1153.00,5.0,4.8,11
31494782,$169.00,2.0,4.96,69
31517115,$120.00,1.0,4.95,19
31530285,$264.00,3.0,4.67,57
31540011,$1795.00,5.0,5.0,1
31544027,$102.00,2.0,4.79,48
31569991,$300.00,4.0,5.0,27
31588625,$986.00,3.0,4.95,21
31609555,$772.00,4.0,4.95,86
31641404,$115.00,1.0,4.96,46
31661267,$42.00,1.0,4.79,29
31662665,$51.00,1.0,NULL,0
31674164,$190.00,NULL,5.0,1
31686518,$196.00,2.0,4.81,32
31697555,$95.00,1.0,5.0,4
31709062,$86.00,1.0,5.0,6
31712019,$110.00,2.0,5.0,4
31714130,$75.00,1.0,NULL,0
31716264,$165.00,1.0,5.0,18
31718325,$110.00,3.0,4.74,23
31718355,$268.00,4.0,5.0,8
31720615,$275.00,3.0,NULL,0
31732608,$211.00,2.0,4.9,10
31738385,$110.00,NULL,4.85,86
31765314,$114.00,1.0,4.98,62
31796544,$108.00,1.0,4.84,37
31799740,$120.00,3.0,5.0,2
31799926,$2123.00,4.0,5.0,1
31801664,$115.00,2.0,4.94,108
31803275,$299.00,2.0,4.81,21
31821358,$166.00,1.0,5.0,4
31824498,$60.00,1.0,5.0,1
31825683,$175.00,2.0,4.94,16
31834175,$64.00,NULL,4.83,29
31838560,$123.00,2.0,4.9,68
31857957,$202.00,3.0,4.87,196
31879919,$1104.00,4.0,5.0,12
31885404,$365.00,4.0,5.0,2
31886844,$77.00,1.0,4.95,21
31889479,$50.00,NULL,5.0,1
31903170,$95.00,2.0,5.0,9
31903670,$471.00,3.0,4.95,122
31915384,$45.00,2.0,3.0,1
31922895,$400.00,2.0,NULL,0
31928633,$203.00,1.0,4.96,28
31928824,$104.00,1.0,4.97,35
31929376,$305.00,2.0,5.0,2
31932888,$79.00,NULL,4.76,50
31949649,$382.00,2.0,5.0,40
31949702,$450.00,3.0,4.91,99
31952235,$200.00,1.0,5.0,1
31953411,$1071.00,6.0,4.56,59
31960953,$220.00,1.0,0.0,1
31962660,$355.00,2.0,5.0,2
31977380,$160.00,3.0,4.88,8
31979707,$504.00,4.0,4.99,79
31987948,$200.00,1.0,5.0,10
31993601,$183.00,NULL,4.96,67
32015331,$58.00,1.0,4.56,11
32019832,$300.00,3.0,NULL,0
32037415,$500.00,3.0,4.92,49
32046713,$468.00,3.0,4.68,40
32084736,$228.00,2.0,4.91,45
32084809,$155.00,1.0,4.79,275
32085630,$95.00,1.0,4.93,14
32104799,$113.00,3.0,4.5,2
32106405,$385.00,3.0,4.89,18
32106693,$134.00,NULL,4.98,250
32111644,$180.00,2.0,5.0,2
32111929,$829.00,3.0,4.93,143
32112839,$135.00,2.0,5.0,9
32114428,$149.00,NULL,4.96,103
32125293,$62.00,1.0,4.86,439
32139249,$195.00,1.0,5.0,1
32140443,$213.00,1.0,0.0,1
32140772,$138.00,2.0,4.97,73
32145429,$85.00,1.0,4.96,24
32148235,$1050.00,4.0,5.0,1
32160276,$324.00,4.0,5.0,3
32161243,$80.00,2.0,4.43,184
32163474,$29.00,1.0,5.0,18
32171574,$200.00,2.0,5.0,1
32181876,$218.00,1.0,4.89,74
32183601,$138.00,1.0,4.93,28
32184210,$168.00,1.0,4.92,93
32187839,$132.00,2.0,4.63,66
32195261,$299.00,2.0,5.0,57
32214291,$100.00,2.0,5.0,9
32216321,$163.00,3.0,4.85,118
32219971,$264.00,1.0,4.75,8
32225150,$857.00,2.0,4.83,53
32240197,$1039.00,4.0,4.87,91
32241153,$99.00,2.0,4.69,16
32243017,$373.00,3.0,5.0,37
32245403,$70.00,1.0,4.71,357
32268238,$40.00,1.0,5.0,4
32278630,$149.00,NULL,4.96,24
32282687,$95.00,NULL,5.0,2
32284604,$95.00,NULL,5.0,31
32284723,$999.00,3.0,5.0,6
32285473,$250.00,2.0,5.0,2
32286879,$199.00,3.0,4.68,22
32287564,$600.00,1.0,1.0,1
32288985,$200.00,1.0,5.0,1
32292681,$99.00,2.0,5.0,4
32311681,$169.00,NULL,4.93,168
32312311,$110.00,2.0,4.69,13
32314550,$199.00,1.0,NULL,0
32314787,$250.00,2.0,0.0,1
32315819,$882.00,2.0,5.0,5
32316880,$355.00,2.0,5.0,2
32317100,$125.00,1.0,NULL,0
32329928,$200.00,1.0,NULL,0
32339759,$322.00,1.0,4.91,22
32347807,$167.00,2.0,4.65,169
32358248,$169.00,NULL,4.91,118
32358471,$250.00,2.0,5.0,1
32362636,$2114.00,6.0,4.94,33
32363720,$120.00,1.0,5.0,1
32364479,$185.00,3.0,5.0,9
32367301,$45.00,1.0,4.77,199
32379276,$295.00,2.0,4.37,72
32381156,$180.00,4.0,0.0,1
32395130,$149.00,2.0,NULL,0
32400142,$1000.00,5.0,NULL,0
32414505,$75.00,1.0,4.44,9
32417547,$87.00,1.0,4.93,14
32419781,$179.00,NULL,5.0,17
32420453,$75.00,1.0,5.0,3
32441667,$79.00,1.0,4.75,81
32442155,$155.00,2.0,NULL,0
32444869,$265.00,2.0,5.0,4
32446015,$99.00,1.0,4.54,66
32455359,$250.00,1.0,4.6,15
32466320,$330.00,2.0,4.88,32
32468523,$294.00,1.0,5.0,33
32469860,$190.00,2.0,5.0,24
32474560,$285.00,3.0,3.75,5
32478389,$40.00,1.0,1.0,2
32491021,$75.00,1.0,4.75,8
32501554,$125.00,1.0,4.98,55
32503892,$195.00,1.0,3.67,3
32504843,$86.00,1.0,5.0,5
32516488,$350.00,1.0,5.0,4
32517261,$197.00,NULL,4.79,109
32522284,$290.00,3.0,4.53,62
32522569,$413.00,3.0,4.69,58
32527550,$104.00,1.0,4.87,76
32528785,$106.00,2.0,4.95,185
32528913,$138.00,NULL,4.98,327
32529310,$767.00,3.0,4.96,74
32544075,$137.00,3.0,4.89,138
32546017,$116.00,NULL,4.82,156
32549873,$450.00,4.0,5.0,9
32552584,$34.00,NULL,4.93,71
32553213,$29.00,1.0,4.76,37
32567313,$159.00,2.0,4.9,20
32570381,$253.00,3.0,4.88,103
32577834,$182.00,1.0,4.77,75
32583393,$28.00,1.0,4.83,6
32592481,$100.00,1.0,NULL,0
32592723,$100.00,1.0,NULL,0
32593239,$418.00,3.0,4.99,67
32593503,$184.00,2.0,4.94,70
32594247,$40.00,NULL,4.83,52
32609935,$170.00,2.0,5.0,16
32609973,$395.00,2.0,5.0,17
32614151,$45.00,1.0,NULL,0
32615462,$154.00,NULL,4.99,187
32617404,$861.00,4.0,5.0,2
32623469,$450.00,2.0,0.0,1
32631529,$225.00,1.0,4.92,26
32633931,$110.00,1.0,4.97,99
32635384,$123.00,2.0,4.87,150
32637664,$208.00,1.0,4.91,45
32637996,$193.00,NULL,4.8,30
32638404,$1333.00,4.0,4.75,4
32639657,$95.00,1.0,NULL,0
32640212,$139.00,1.0,5.0,12
32642224,$52.00,NULL,4.91,89
32642437,$225.00,1.0,4.98,96
32642588,$108.00,1.0,4.88,56
32643334,$94.00,1.0,4.25,8
32646959,$135.00,1.0,5.0,7
32659163,$99.00,1.0,5.0,1
32659519,$49.00,1.0,4.94,36
32660772,$192.00,3.0,4.83,52
32661257,$130.00,1.0,4.92,13
32664093,$948.00,4.0,4.86,87
32664431,$285.00,1.0,5.0,61
32664554,$1313.00,8.0,4.53,15
32666944,$98.00,1.0,4.77,13
32667361,$550.00,2.0,4.69,13
32667583,$72.00,1.0,4.81,181
32667808,$75.00,1.0,4.89,9
32668776,$58.00,1.0,4.91,22
32669055,$59.00,1.0,5.0,18
32669150,$65.00,1.0,4.82,11
32673443,$179.00,3.0,5.0,13
32674302,$90.00,2.0,5.0,3
32685267,$100.00,2.0,5.0,5
32690431,$150.00,3.0,5.0,10
32692674,$90.00,2.0,4.92,13
32695158,$150.00,2.0,5.0,11
32695888,$340.00,1.0,4.95,63
32696235,$137.00,1.0,4.86,29
32698932,$189.00,2.0,4.98,40
32699122,$443.00,3.0,5.0,51
32715639,$176.00,2.0,4.96,25
32716659,$260.00,3.0,4.58,12
32719790,$42.00,1.0,5.0,32
32719857,$402.00,3.0,5.0,5
32720013,$68.00,1.0,4.49,55
32720821,$384.00,4.0,4.84,85
32724757,$52.00,1.0,5.0,4
32725641,$45.00,1.0,4.82,22
32727021,$250.00,2.0,5.0,1
32727537,$55.00,1.0,5.0,9
32736228,$146.00,NULL,NULL,0
32736649,$1221.00,6.0,4.98,60
32742328,$85.00,2.0,5.0,3
32744342,$234.00,2.0,4.78,312
32752063,$495.00,3.0,5.0,1
32757897,$195.00,3.0,5.0,16
32762072,$45.00,1.0,4.9,157
32763092,$578.00,3.0,4.89,47
32763287,$100.00,1.0,5.0,1
32764701,$720.00,NULL,NULL,0
32766208,$600.00,5.0,5.0,3
32769025,$40.00,NULL,4.94,51
32770999,$200.00,1.0,5.0,1
32783435,$100.00,1.0,3.0,2
32785019,$210.00,3.0,NULL,0
32785024,$50.00,1.0,5.0,1
32788714,$58.00,1.0,4.43,7
32790074,$321.00,2.0,5.0,2
32790945,$65.00,1.0,NULL,0
32793430,$135.00,2.0,4.83,6
32807193,$309.00,4.0,4.87,56
32813630,$174.00,2.0,4.97,115
32815998,$50.00,1.0,5.0,13
32818621,$75.00,1.0,5.0,4
32834492,$105.00,1.0,5.0,1
32834684,$332.00,2.0,4.79,39
32835679,$396.00,2.0,5.0,144
32842073,$140.00,1.0,5.0,1
32846930,$80.00,1.0,5.0,2
32848513,$200.00,1.0,NULL,0
32848722,$129.00,1.0,4.57,165
32851316,$290.00,1.0,NULL,0
32858558,$575.00,3.0,4.26,95
32862330,$115.00,NULL,4.7,28
32866140,$1203.00,5.0,4.8,69
32868371,$450.00,2.0,5.0,2
32871278,$99.00,2.0,4.65,34
32888615,$280.00,1.0,NULL,0
32891450,$112.00,1.0,4.98,59
32891814,$200.00,1.0,NULL,0
32898594,$310.00,3.0,4.94,226
32898736,$575.00,2.0,5.0,6
32900391,$195.00,1.0,0.0,1
32901053,$387.00,2.0,4.87,141
32911946,$115.00,2.0,5.0,19
32917130,$45.00,1.0,4.88,220
32918855,$74.00,1.0,4.96,27
32920994,$57.00,NULL,4.94,77
32921018,$370.00,3.0,4.94,72
32922921,$699.00,2.0,5.0,2
32925943,$65.00,1.0,NULL,0
32927762,$300.00,2.0,NULL,0
32936617,$30.00,1.0,3.0,2
32940062,$307.00,2.0,NULL,0
32941776,$299.00,3.0,4.98,51
32966021,$1500.00,6.0,4.79,19
32966360,$87.00,NULL,4.91,45
32967085,$225.00,3.0,5.0,21
32982434,$343.00,4.0,4.87,38
32983934,$255.00,1.0,4.82,84
33008722,$50.00,1.0,NULL,0
33021325,$381.00,2.0,4.89,9
33043270,$89.00,1.0,4.94,265
33069703,$117.00,2.0,4.88,24
33096427,$81.00,1.0,5.0,4
33099128,$75.00,1.0,4.96,53
33103864,$299.00,3.0,4.43,23
33116882,$193.00,2.0,4.83,6
33153055,$37.00,1.0,4.91,11
33153072,$31.00,1.0,4.76,21
33175877,$80.00,1.0,4.87,40
33191880,$82.00,1.0,4.93,190
33195107,$34.00,1.0,5.0,13
33213811,$107.00,1.0,5.0,1
33221391,$40.00,1.0,5.0,3
33224174,$185.00,2.0,5.0,2
33251876,$316.00,4.0,4.78,65
33271098,$250.00,NULL,4.81,32
33273199,$69.00,1.0,NULL,0
33299607,$453.00,1.0,4.72,209
33315718,$449.00,4.0,4.87,119
33319633,$429.00,2.0,4.76,29
33361564,$1707.00,7.0,4.67,22
33373105,$70.00,1.0,5.0,1
33419070,$99.00,1.0,4.85,55
33428575,$90.00,1.0,4.67,6
33438254,$288.00,3.0,4.89,19
33452080,$19.00,1.0,4.56,9
33464696,$77.00,1.0,4.84,37
33472728,$142.00,1.0,5.0,7
33490201,$111.00,1.0,4.98,189
33491053,$36.00,1.0,5.0,6
33493608,$232.00,4.0,4.9,10
33513235,$166.00,2.0,5.0,6
33518243,$300.00,1.0,5.0,2
33521803,$120.00,1.0,5.0,12
33528360,$74.00,1.0,4.8,123
33549833,$50.00,1.0,5.0,3
33556891,$34.00,1.0,5.0,16
33568670,$330.00,2.0,4.4,15
33586677,$165.00,1.0,5.0,1
33609676,$396.00,2.0,4.91,22
33613905,$1811.00,5.0,4.86,7
33613970,$1458.00,4.0,4.75,4
33614203,$3135.00,5.0,5.0,4
33614280,$2197.00,4.0,5.0,1
33614329,$2143.00,5.0,5.0,3
33615371,$65.00,1.0,3.67,3
33634526,$236.00,NULL,5.0,7
33636630,$374.00,2.0,4.66,59
33636633,$454.00,3.0,4.72,87
33646919,$90.00,1.0,4.25,8
33664380,$307.00,2.0,4.97,32
33664644,$69.00,1.0,NULL,0
33689551,$115.00,3.0,4.7,10
33691427,$141.00,1.0,4.39,36
33716003,$274.00,1.0,4.76,29
33718358,$45.00,1.0,4.86,7
33734903,$85.00,1.0,0.0,1
33758394,$157.00,3.0,4.91,35
33777045,$686.00,2.0,NULL,0
33780734,$45.00,1.0,5.0,1
33801072,$250.00,4.0,4.88,8
33803882,$595.00,3.0,4.95,43
33815516,$250.00,3.0,5.0,2
33838773,$100.00,1.0,NULL,0
33850629,$120.00,2.0,4.8,5
33900350,$385.00,2.0,5.0,8
33904286,$570.00,3.0,4.9,30
33913605,$210.00,NULL,5.0,2
33925331,$85.00,NULL,4.81,21
33965652,$75.00,2.0,4.95,22
33996989,$399.00,1.0,4.65,48
33996993,$388.00,2.0,4.8,5
34062156,$154.00,2.0,5.0,12
34092878,$89.00,1.0,5.0,11
34116837,$110.00,1.0,5.0,18
34123147,$81.00,1.0,4.8,96
34143842,$100.00,1.0,5.0,42
34174063,$164.00,2.0,5.0,2
34175208,$99.00,1.0,4.88,8
34180524,$486.00,3.0,5.0,49
34201107,$123.00,2.0,4.96,118
34201393,$371.00,2.0,4.63,141
34209897,$262.00,1.0,NULL,0
34220164,$200.00,2.0,4.63,106
34247343,$615.00,3.0,5.0,1
34279179,$125.00,3.0,4.83,94
34280929,$215.00,1.0,5.0,2
34312388,$43.00,1.0,4.9,42
34325938,$100.00,1.0,5.0,10
34331903,$97.00,1.0,4.8,30
34334982,$57.00,NULL,4.98,49
34337903,$514.00,2.0,NULL,0
34340794,$199.00,2.0,4.58,298
34342493,$198.00,1.0,5.0,2
34343420,$138.00,1.0,4.63,266
34344067,$163.00,NULL,4.75,24
34368002,$159.00,1.0,4.96,74
34372480,$150.00,2.0,4.94,35
34372918,$61.00,1.0,4.88,76
34373408,$61.00,1.0,4.64,95
34400498,$265.00,2.0,4.7,83
34412201,$42.00,1.0,5.0,3
34419374,$368.00,3.0,5.0,15
34426179,$35.00,1.0,5.0,2
34447172,$90.00,1.0,0.0,1
34450306,$434.00,5.0,4.87,84
34459248,$349.00,2.0,4.71,24
34465942,$196.00,NULL,4.91,35
